Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,11/14/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Qatar,QAT,"Interest arrears, official creditors (current US$)",DT.IXA.OFFT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Net change in interest arrears (current US$),DT.IXA.DPPG.CD.CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Interest arrears, long-term DOD (US$)",DT.IXA.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"PNG, commercial banks and other creditors (INT, current US$)",DT.INT.PNGC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"PNG, bonds (INT, current US$)",DT.INT.PNGB.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"PPG, multilateral concessional (INT, current US$)",DT.INT.MLTC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.78663777,4.741072337,4.750289652,4.797068154,4.883875576,5.023768608,5.089753255,5.19958867,5.335897128,5.501704554,5.703944262,5.734215056,5.820087295,5.947211219,6.102773278,6.279105939,6.259131911,6.227488071,6.192393956,6.164722626,6.152122106,6.222655582,6.338232504,6.498701836,6.754013574,7.154286728,7.572830076,8.090243155,8.67252125,9.286638717,9.915334727,10.03853298,10.13189975,10.21044006,10.29798671,10.42886603,10.91221158,11.41255509,11.86684758,12.18445402,12.32738784,11.89496458,11.47860947,11.13825219,10.9403514,10.89505016,10.07056096,9.95103905,10.25109859,10.81658757,11.55170881,11.19763556,10.89099159,10.6228293,10.37635322,10.16669802,10.10856224,9.904590016
Qatar,QAT,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.09291499,4.061075661,4.0182376,3.958821893,3.916913947,3.882181515,3.802652106,3.718605218,3.622213957,3.543984094,3.520771289,3.603881468,3.714687061,3.828221372,3.924018507,3.987807976,3.930659141,3.906904577,3.917502181,3.984372945,4.110995675,4.144911149,4.152153987,4.141667371,4.172616767,4.319647402,4.576921314,4.91178424,5.309187764,5.745576531,6.207558077,6.333283888,6.410543315,6.421691469,6.410114358,6.488392561,6.836743238,7.195671189,7.553057691,7.89671152,8.220468617,8.149234535,8.059658306,7.916322826,7.734225769,7.58306175,7.379114821,7.258897153,7.246108995,7.342456607,7.516753874,7.548874563,7.616311964,7.699580431,7.807341667,7.958261519,7.952360003,7.890932693
Qatar,QAT,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.363500486,6.362125683,6.44551497,6.596652445,6.809841637,7.068092039,7.163960146,7.327288025,7.545452985,7.811100812,8.113134666,8.12703014,8.195037696,8.317622387,8.502312692,8.7466491,8.706265256,8.674243387,8.647250462,8.644534513,8.700493645,8.909135806,9.298938699,9.865059932,10.59283514,11.4533077,12.02688534,12.62177999,13.20233199,13.7237246,14.15580792,14.08464975,14.05587946,14.07045885,14.08323128,14.0672548,13.90872056,13.57924316,13.1778945,12.84778567,12.66853547,12.35386447,12.22387731,12.20026534,12.25243236,12.40684938,12.6587409,13.29479904,14.10221199,14.9107771,15.61179121,14.70726282,13.91216637,13.33388797,13.06611039,13.11474972,12.85057472,12.46673975
Qatar,QAT,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.01915523,4.972652689,4.942900972,4.932628483,4.93694362,4.95767416,4.858944358,4.825042673,4.869674687,4.97608684,5.118368583,5.167382382,5.195210596,5.210228104,5.21835894,5.221524729,5.250957468,5.371605896,5.566600398,5.815421852,6.084950108,6.053853914,6.16254201,6.445827817,6.911114207,7.537426915,7.948866849,8.432473795,8.896012961,9.217259751,9.339287643,9.008257312,8.791740506,8.851649069,9.271689245,10.01920285,10.25539398,10.49932362,10.68889485,10.73395054,10.59949011,9.91565769,9.346818706,9.004373659,8.987768809,9.329515714,9.383695595,9.556820474,9.759851283,9.963100564,10.21248306,10.23459362,10.2816255,10.36893018,10.54009255,10.83552325,10.88287977,11.05432845
Qatar,QAT,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,8.13466856,8.281615627,8.485273492,8.729898261,9.023963747,9.36014462,9.547871799,9.778442554,10.04000206,10.34043957,10.69972389,10.76055026,10.91776953,11.13711949,11.37317278,11.61401294,11.47536681,11.41762647,11.46636544,11.63098295,11.91769746,12.56687709,13.36279532,14.23447746,15.13419768,16.03809708,16.21133828,16.3559552,16.37863368,16.1849711,15.77168901,15.14975667,14.48534868,13.88226042,13.50757853,13.48227633,13.22596061,13.13449442,13.13627396,13.11725576,13.01045962,12.78880873,12.77684114,12.96467277,13.30590316,13.73914918,14.61457901,15.26268401,15.71562417,16.14043101,16.69472686,16.27231227,16.20756597,16.33308414,16.58861833,17.05453492,16.67867512,16.62492732
Qatar,QAT,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.052082828,6.061987238,6.059314812,6.069398625,6.086795252,6.112961421,6.17199688,6.266764204,6.380361077,6.507603848,6.640250366,6.590903699,6.553100404,6.525329821,6.481463405,6.43165572,6.651884701,6.907680372,7.19138407,7.504406619,7.84387156,8.287605175,8.909257562,9.626019924,10.28090279,10.7202394,10.43446368,10.01414917,9.525509364,9.07649806,8.73009319,9.011965685,9.602206403,10.41520683,11.26785204,11.9372021,11.39810757,10.72749893,10.01215604,9.365525214,8.846910283,8.788163392,9.184170031,9.95626341,10.90062542,11.7659224,11.56579776,11.54530377,11.74817344,12.17706671,12.78129424,12.84002372,13.05673262,13.36128008,13.65771117,13.90004784,13.7129973,13.56303459
Qatar,QAT,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,9.875943502,10.1095398,10.41526922,10.77836123,11.16173682,11.52275314,11.69542982,11.99027765,12.37316943,12.78494336,13.16900099,13.08348323,13.07331419,13.1135213,13.18624485,13.2883192,13.25756582,13.40333749,13.6822029,13.99709167,14.25329097,15.04441588,15.82521455,16.5465393,17.04897487,17.16424227,16.06904815,14.87433539,13.69241297,12.64220912,11.77257923,11.31733677,11.21768759,11.48730786,12.01690012,12.61455828,12.26257846,11.88497582,11.47505959,11.01710853,10.49533705,10.78726659,11.19817611,11.70612333,12.21417168,12.55674594,13.79063562,15.01997859,16.27582862,17.31537415,17.8738477,17.36598157,17.29061804,17.67393709,18.31088063,18.88333918,18.29192789,18.07692152
Qatar,QAT,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,7.191697784,7.224247949,7.256689961,7.285663182,7.321958457,7.372328615,7.511050442,7.659717142,7.776601528,7.856413563,7.897127858,7.751073572,7.618898972,7.505906458,7.424399196,7.380529047,7.844520594,8.328937161,8.800434801,9.219699561,9.549638793,10.10675446,10.32284347,10.17436129,9.783706593,9.312613338,8.840564207,8.507551038,8.291229612,8.166151417,8.110734908,8.917402161,9.459467633,9.576123232,9.265857627,8.653857144,8.026348843,7.54336689,7.222055581,7.070789012,7.058395047,8.251944315,9.291141127,10.00783958,10.35299464,10.35749178,10.82814879,11.55313007,12.42501386,13.22233997,13.70017132,13.48554692,13.26425239,13.07157323,12.90524207,12.69193213,12.1969078,11.7202665
Qatar,QAT,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,10.60085195,11.02519754,11.4061833,11.72464719,11.95231879,12.04722476,12.3576275,12.65962419,12.91053616,13.03944826,12.96298946,12.7638373,12.67534953,12.69515114,12.7568844,12.75309015,12.8192341,12.85076233,12.81125681,12.66359333,12.36382206,13.06770335,13.08826319,12.51459511,11.55353345,10.38117234,9.327866397,8.500022903,7.883896764,7.457002417,7.162851348,7.733615806,8.344059968,8.821613704,9.036735107,8.924171428,8.32308562,7.643174005,6.97393722,6.445788959,6.109596913,7.426242885,8.344269676,8.741047178,8.627282871,8.120594863,10.85524871,12.22810811,12.58580322,12.19054742,11.23203012,11.64692818,11.91824836,11.93860644,11.72875163,11.28354055,11.3503893,11.25316957
Qatar,QAT,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.326463314,8.372835005,8.441281745,8.525776064,8.590504451,8.60394116,8.635595424,8.625944891,8.609195731,8.589929604,8.56090051,8.441481411,8.405984526,8.440485898,8.513753587,8.579774302,9.164818921,9.626066718,9.954660526,10.12075452,10.10171785,9.787488776,9.322741623,8.843882332,8.455818327,8.194481715,8.200253679,8.335017759,8.501977044,8.575938959,8.491878466,8.295631536,7.77019058,7.103409779,6.483009581,6.00889275,6.295252184,6.714329952,7.165748386,7.546366245,7.805754522,8.584594458,8.897452422,8.81581119,8.472487522,8.015931311,9.380414238,10.21754116,10.43062386,10.10574129,9.421918693,9.4993609,9.422465944,9.140205241,8.692589267,8.144705196,7.904594306,7.644531054
Qatar,QAT,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,55.7044572,56.19688454,56.76199278,57.36182899,58.0002072,58.64897532,59.37828766,60.14369315,60.83947597,61.43208359,61.92176343,62.27224009,62.8303737,63.49997539,64.16944256,64.7454885,64.80533376,64.88547108,64.92271972,64.88483437,64.75656351,66.33084016,67.49736838,68.36231214,69.0940241,69.8017414,69.53399073,69.60299852,69.84975011,70.13163877,70.41274439,70.73935724,70.92793991,71.02096235,71.131642,71.31335755,71.52711831,71.84965433,72.18629072,72.44326513,72.58871421,73.88885467,74.96093139,75.80476513,76.48035527,77.04769426,80.22441017,82.57277665,84.16818897,85.19682168,85.87169799,85.67698435,85.61553835,85.47971915,85.26721695,85.0838935,84.9299791,84.8158029
Qatar,QAT,"Population ages 15-64, total",SP.POP.1564.TO,26395,28897,31936,35402,39189,43185,47410,51901,56703,61969,67813,74368,82015,90323,98631,106450,112655,118379,124712,133217,144909,164596,187235,211567,235925,259021,276698,293962,309989,323917,335478,344848,351460,356217,360705,366162,373589,384114,397335,412526,429919,455810,483992,521981,580375,666357,810573,982313,1169384,1355294,1528238,1672461,1806118,1923698,2024601,2111390,2182534,2238468
Qatar,QAT,"Population ages 15-64, male (% of total)",SP.POP.1564.MA.ZS,59.73768777,60.51141181,61.4244771,62.41931955,63.45836515,64.48545986,65.47199413,66.54576049,67.53309183,68.38640755,69.09111718,69.4071668,70.009103,70.77446141,71.57145924,72.29068884,72.10075505,71.94918343,71.77037801,71.53398719,71.21893441,73.16115716,74.51259388,75.41765404,76.10698746,76.75159107,76.3779675,76.41000525,76.6498722,76.92411963,77.17172224,77.38712599,77.47346104,77.43629918,77.38119713,77.39412776,77.42987359,77.59653102,77.79655326,77.93246859,77.96983509,79.24020752,80.26572917,81.03323861,81.62024972,82.11405486,85.22924871,87.44358061,88.87596809,89.75712265,90.32953434,90.07064642,90.03034765,89.95151228,89.79699263,89.65271958,89.51065011,89.39654093
Qatar,QAT,"Population ages 15-64, male",SP.POP.1564.MA.IN,15988,17841,20145,22821,25767,28895,32132,35593,39337,43531,48291,53634,59987,66820,73346,79011,82413,84895,87683,92485,100415,115549,133533,153080,172465,190425,203974,216863,228508,238342,246196,252046,255800,257991,259704,261963,265715,272005,280379,290075,301230,317549,335160,361592,407445,479880,601403,749758,912554,1072939,1218977,1337543,1444154,1535311,1612088,1677552,1730566,1771251
Qatar,QAT,"Population ages 15-64, female (% of total)",SP.POP.1564.FE.ZS,50.4776684,50.3053783,50.10226692,49.88672046,49.71439169,49.59408826,49.54173167,49.51231407,49.44922892,49.35515073,49.27565494,49.25383758,49.36118977,49.5306195,49.69837768,49.77684241,50.8415642,51.79674166,52.60666219,53.26484439,53.75582884,54.09225448,54.41389143,54.77967757,55.24450559,55.78135038,55.72153369,55.85385926,56.09176781,56.37768861,56.71416139,57.39326065,57.91444141,58.39677431,58.94132809,59.5505618,60.18477684,60.87554124,61.53692331,62.08513745,62.49362632,63.55514636,64.46542948,65.24343951,65.91595292,66.49040484,68.30209482,69.77330809,70.84014817,71.52016065,71.88766129,71.92584298,71.85268272,71.61130353,71.3013675,71.0776379,71.02444849,71.03937106
Qatar,QAT,"Population ages 15-64, female",SP.POP.1564.FE.IN,10409,11035,11757,12550,13404,14295,15243,16244,17283,18369,19523,20760,22138,23690,25457,27436,30268,33383,36783,40495,44499,48794,53427,58341,63446,68597,72924,77372,81712,85710,89281,92860,95755,98341,101071,104199,107813,112054,116939,122453,128690,137371,147043,158123,171157,186476,208152,231797,256844,282791,309259,335938,363210,389316,412950,433838,452029,467346
Qatar,QAT,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,10.16740154,10.64536915,10.88785902,10.92331255,10.81939758,10.60994934,10.98229385,11.03673927,10.74733463,10.19747695,9.515157585,9.893494494,10.11600495,10.13091279,9.941646012,9.573738095,9.626674366,9.47344334,9.105643141,8.595031094,8.02456877,7.910015892,7.277333244,6.336616103,5.319364889,4.423969077,4.664120422,5.013547748,5.316758019,5.456311745,5.421586667,5.862233071,5.911713485,5.602730228,5.109365084,4.636692922,4.825361487,5.186072717,5.56633065,5.80153246,5.842476763,6.282611462,6.144867423,5.637252705,4.992317816,4.405863762,6.154916663,6.261706659,5.375118819,4.067754357,2.811675608,4.013263291,4.682253606,4.719643033,4.244243854,3.546447994,3.831721029,3.928949238
Qatar,QAT,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,9.25755298,9.375569736,9.400034089,9.364442148,9.302670623,9.270052734,9.441627665,9.549500122,9.553374725,9.45510237,9.300388673,9.44506394,9.596646525,9.717953543,9.782714796,9.775390979,10.15252301,10.25601241,10.12343207,9.828733788,9.454202808,9.203276908,9.088501884,9.088006911,9.109748877,9.055646361,8.928434983,8.667090179,8.336536877,8.053015852,7.897929755,7.713416895,7.655878599,7.750092044,7.954326769,8.198360899,8.745917883,9.161781723,9.420141136,9.513065699,9.473351949,9.334098259,9.074568499,8.814160753,8.590717235,8.401021201,8.663109676,8.408460837,7.816762143,7.069567702,6.333348055,6.573203187,6.585439194,6.393416389,6.086228331,5.800888638,6.028376595,6.271917357
Qatar,QAT,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,9.87220686,10.26214942,10.41222026,10.35171207,10.12240475,9.761867565,9.545834267,9.127792839,8.608168661,8.082886902,7.626718551,8.079147956,8.190369489,8.011523715,7.634809423,7.180303571,7.226786355,7.172459383,7.043694645,6.858543981,6.651441217,5.987754766,5.483946567,5.229112371,5.137110227,5.084581807,5.4051524,5.532555116,5.542846025,5.529574656,5.562329753,5.640246243,5.751495419,5.970422531,6.22521371,6.391923752,6.561547473,6.556834553,6.455067855,6.33429336,6.232285819,5.79775965,5.453722507,5.296619665,5.258740362,5.224134715,4.187741185,3.297691441,2.788945507,2.553504041,2.40514865,2.636631221,2.620757843,2.619309314,2.679285115,2.731395578,2.743667634,2.689891306
Qatar,QAT,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,10.87726104,11.17593437,11.42832794,11.63400771,11.75074184,11.76797114,11.75897036,11.67398196,11.56762324,11.48100382,11.4456615,11.64914945,11.77060804,11.80873529,11.76229428,11.66769476,11.60720285,11.41660202,11.1546548,10.85212175,10.52936771,10.55572184,10.4145025,10.11614696,9.778482115,9.541118782,9.572565979,9.736940891,9.99711681,10.30520292,10.64978624,10.98234814,11.30539444,11.57199017,11.72796669,11.73488633,11.67945963,11.50383823,11.27775234,11.05235406,10.84812432,10.50184369,10.22494619,10.02351873,9.869292624,9.726015675,8.943993805,8.255847905,7.772632369,7.480292059,7.308013268,7.240350873,7.201272419,7.291415664,7.490676152,7.726108013,7.894852618,7.997488862
Qatar,QAT,"Population ages 5-9, male (% of male population)",SP.POP.0509.MA.5Y,12.21508109,12.03242107,11.67449235,11.22962477,10.77014014,10.36668378,9.947227939,9.634476956,9.45113053,9.369550532,9.333466859,9.16102649,8.878930047,8.59618277,8.348133258,8.146460626,8.197940453,8.227606722,8.28544767,8.399337892,8.582756468,8.105661046,7.735444776,7.427861996,7.195749451,7.061583294,7.1717966,7.321773997,7.516587614,7.705838118,7.81641334,7.886519597,7.839479064,7.678015602,7.478420471,7.349161235,7.217789641,7.091731211,6.988365672,6.916219789,6.879638042,6.567583551,6.289754004,6.006570632,5.737299357,5.520847771,4.482087663,3.853896233,3.432518349,3.149466654,2.977220855,3.043364954,3.083889936,3.103717782,3.131755656,3.200033348,3.277866886,3.329356235
Qatar,QAT,"Population ages 5-9, female (% of female population)",SP.POP.0509.FE.5Y,15.28538868,15.42388332,15.42099881,15.33049803,15.22997033,15.20260894,15.17160686,15.17617654,15.22989328,15.33397818,15.47877442,15.48316686,15.45407924,15.41742458,15.35638287,15.27994485,14.9113082,14.53529868,14.20827553,13.9591171,13.82251323,13.59761438,13.4351767,13.39211102,13.46435164,13.61111789,13.89045953,14.25240392,14.64591685,14.97072946,15.12441161,15.01644046,14.67971476,14.17594033,13.63490573,13.20996262,12.87018171,12.57463234,12.32127728,12.10643195,11.92327304,11.61268234,11.32490717,11.04018815,10.76198472,10.50760553,9.893618418,9.497521169,9.247670086,9.094104942,8.995371909,9.067941584,9.160346117,9.2426603,9.324711651,9.431789138,9.43938156,9.411448176
Qatar,QAT,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,41.35573189,41.01242683,40.5666246,40.07647812,39.52521201,38.95128543,38.31972346,37.6441277,37.0274997,36.50891211,36.07210037,35.73569802,35.16631682,34.46826161,33.75513975,33.12998364,33.16746819,33.19612153,33.27815173,33.43334324,33.67579041,32.17970211,31.07723255,30.26732024,29.58369331,28.91713669,29.20222551,29.14138102,28.89606439,28.60913244,28.31323658,27.94697748,27.72498219,27.60713445,27.48143839,27.29684198,27.03061818,26.64980696,26.25093109,25.93270313,25.72961181,24.51863067,23.53533367,22.78059676,22.19356794,21.71187807,18.59554109,16.28334116,14.71725464,13.71981041,13.08417937,13.29297243,13.3599865,13.4904529,13.6817891,13.82633922,13.8818369,13.87729136
Qatar,QAT,"Population ages 0-14, total",SP.POP.0014.TO,19596,21089,22824,24734,26706,28681,30596,32485,34510,36828,39504,42677,45904,49028,51883,54470,57657,60564,63925,68643,75358,79852,86207,93671,101015,107306,116205,123076,128239,132137,134897,136239,137382,138468,139357,140157,141182,142472,144493,147673,152388,151252,151958,156864,168417,187778,187886,193712,204473,218252,232856,259486,281838,303599,324863,343106,356736,366251
Qatar,QAT,"Population ages 0-14, male (% of total)",SP.POP.0014.MA.ZS,37.80733876,37.20622647,36.42600159,35.53221748,34.57626284,33.61974691,32.72071558,31.73600075,30.81188731,30.01900932,29.35521252,29.05542686,28.43988516,27.64950113,26.80575343,26.03408997,26.27365548,26.49224954,26.74803137,27.06908821,27.46396959,25.59279215,24.2988829,23.44331187,22.79595421,22.18917143,22.55822662,22.51498356,22.2549092,21.95499011,21.67255447,21.40346029,21.27386992,21.28293097,21.32566988,21.3174424,21.21567988,20.97508095,20.69622835,20.48483123,20.37774723,19.21739977,18.30216875,17.64658426,17.16762786,16.77541012,13.7251623,11.54990915,10.15273168,9.311121094,8.787829386,9.055078077,9.099869208,9.175697084,9.311880485,9.415936998,9.445830344,9.422089249
Qatar,QAT,"Population ages 0-14, male",SP.POP.0014.MA.IN,10118,10970,11946,12991,14040,15064,16058,16974,17948,19109,20518,22452,24369,26105,27471,28454,30031,31259,32679,34997,38723,40421,43546,47585,51658,55053,60244,63901,66346,68026,69140,69710,70242,70907,71573,72155,72805,73526,74589,76247,78728,77012,76423,78744,85700,98037,96849,99031,104246,111303,118590,134467,145969,156613,167172,176188,182622,186684
Qatar,QAT,"Population ages 0-14, female (% of total)",SP.POP.0014.FE.ZS,45.96770283,46.20783956,46.4760525,46.79041297,47.04376855,47.2349431,47.35114405,47.4670812,47.61237161,47.77258316,47.92539498,47.92521768,47.78255925,47.56946622,47.34006208,47.20418012,46.36665995,45.62296354,45.02052434,44.56341585,44.25692817,43.98328289,43.71830125,43.40159432,42.98526697,42.49144121,42.60892156,42.52764864,42.33414795,42.08379925,41.77079297,41.08383396,40.55172164,40.05510754,39.4899667,38.8640598,38.20470595,37.48811587,36.79543649,36.21586542,35.77030472,34.75569415,33.88835549,33.15151015,32.5201029,31.99918703,30.19799706,28.72223543,27.64040853,26.94265792,26.561661,26.55594641,26.64087012,26.87100044,27.15519028,27.34709325,27.34868959,27.27518701
Qatar,QAT,"Population ages 0-14, female",SP.POP.0014.FE.IN,9479,10137,10907,11771,12684,13615,14569,15573,16641,17780,18988,20200,21430,22752,24249,26018,27604,29404,31479,33879,36636,39676,42926,46224,49367,52254,55764,58912,61670,63980,65756,66472,67048,67453,67717,68003,68438,69004,69922,71430,73660,75122,77298,80346,84441,89744,92029,95419,100216,106531,114268,124032,134668,146085,157272,166919,174058,179435
Qatar,QAT,"Population ages 0-4, male (% of male population)",SP.POP.0004.MA.5Y,15.72005082,14.91165598,14.33928898,13.95088065,13.68371795,13.49119557,13.22765338,12.97373095,12.75258812,12.56657188,12.39502711,11.81525242,11.37058563,11.04179465,10.82281075,10.70732578,10.84892867,11.09218343,11.41888905,11.81120634,12.2297719,11.49937634,11.07949156,10.7863375,10.46309453,10.04300633,9.981277616,9.66065445,9.195475556,8.719577334,8.293811379,7.876694453,7.682895434,7.63449284,7.622035701,7.576357416,7.436342761,7.326515184,7.252794819,7.234318077,7.265823375,6.852056565,6.558692237,6.34339396,6.171588139,6.030427633,5.055333453,4.398321472,3.931267823,3.608150399,3.405459881,3.375081902,3.395221429,3.452669988,3.500839714,3.484508072,3.424295825,3.402841707
Qatar,QAT,"Population ages 0-4, female (% of female population)",SP.POP.0004.FE.5Y,19.8050531,19.60802188,19.62672575,19.82590723,20.06305638,20.26436303,20.42056682,20.6169227,20.81485508,20.95760116,21.00095906,20.79290137,20.55787197,20.34330636,20.22138492,20.25654051,19.84814889,19.67106284,19.657594,19.752177,19.90504723,19.82994668,19.86862206,19.89333634,19.74243321,19.33920454,19.14589605,18.53830383,17.69111428,16.80786687,15.99659512,15.08504537,14.56661243,14.30717704,14.12709428,13.91921085,13.65506462,13.4096453,13.19640686,13.05707941,12.99890737,12.64116812,12.33850214,12.08780327,11.88882556,11.76556583,11.36038484,10.96886636,10.62010608,10.36826092,10.25827582,10.24765396,10.27925158,10.33692447,10.33980247,10.1891961,10.01445541,9.866249968
Qatar,QAT,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,,,,
Qatar,QAT,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Wanted fertility rate (births per woman),SP.DYN.WFRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,58.6464,59.9172,61.188,62.3944,63.6008,64.8072,66.0136,67.22,68.2296,69.2392,70.2488,71.2584,72.268,72.9944,73.7208,74.4472,75.1736,75.9,76.494,77.088,77.682,78.276,78.87,79.3474,79.8248,80.3022,80.7796,81.257,81.6324,82.0078,82.3832,82.7586,83.134,83.4536,83.7732,84.0928,84.4124,84.732,85.0468,85.3616,85.6764,85.9912,86.306,86.46328,86.62056,86.77785,86.93513,87.09241,86.87557,86.65873,86.44188,86.22504,86.0082,86.21711,86.42602,86.63493,86.84384,
Qatar,QAT,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,66.063,66.953,67.843,68.6918,69.5406,70.3894,71.2382,72.087,72.7754,73.4638,74.1522,74.8406,75.529,75.994,76.459,76.924,77.389,77.854,78.24,78.626,79.012,79.398,79.784,80.1092,80.4344,80.7596,81.0848,81.41,81.6978,81.9856,82.2734,82.5612,82.849,83.1414,83.4338,83.7262,84.0186,84.311,84.6366,84.9622,85.2878,85.6134,85.939,86.27637,86.61373,86.9511,87.28846,87.62583,87.78622,87.94661,88.107,88.26739,88.42778,88.57562,88.72347,88.87132,89.01917,
Qatar,QAT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.971,6.973,6.977,6.982,6.986,6.988,6.988,6.983,6.97,6.947,6.91,6.855,6.781,6.69,6.581,6.46,6.332,6.201,6.07,5.94,5.806,5.661,5.5,5.322,5.128,4.925,4.718,4.516,4.329,4.159,4.013,3.893,3.795,3.714,3.647,3.588,3.532,3.473,3.407,3.329,3.236,3.124,2.996,2.858,2.713,2.569,2.433,2.312,2.211,2.13,2.07,2.027,1.997,1.972,1.95,1.929,1.907,
Qatar,QAT,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,59.212,60.041,60.871,61.7,62.526,63.345,64.155,64.949,65.719,66.458,67.159,67.814,68.422,68.984,69.499,69.968,70.396,70.789,71.153,71.494,71.813,72.114,72.396,72.66,72.907,73.14,73.359,73.564,73.755,73.934,74.102,74.26,74.407,74.544,74.675,74.799,74.919,75.036,75.15,75.261,75.365,75.459,75.542,75.613,75.679,75.746,75.826,75.925,76.047,76.193,76.36,76.541,76.727,76.909,77.084,77.251,77.411,
